2020-03-30 02:13:35.554400 {"type":"join","timestamp":1585534415.5543513,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"beko","nickname":"beko","username":"~beko","name":"Bernd Kosmahl","photo":"https:\/\/beko.famkos.net\/wp-content\/uploads\/2019\/05\/photo_2017-10-20_11-57-42-40x40.jpg","url":"http:\/\/beko.famkos.net","tz":"Europe\/Berlin","host":"tripskip.maxr.org"},"content":null,"modes":[]}
2020-03-30 15:14:24.479300 {"type":"join","timestamp":1585581264.4792583,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Nuve","nickname":"Nuve","username":"~Nuve","name":null,"photo":null,"url":null,"tz":null,"host":"unaffiliated\/nuve"},"content":null,"modes":[]}
2020-03-30 15:15:57.763300 {"type":"join","timestamp":1585581357.7632504,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"mZDiscord[m]","nickname":"mZDiscord[m]","username":"disco7091","name":"@_discord_453360522793058305:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vhoxxydaogczcgat"},"content":null,"modes":[]}
2020-03-30 15:17:50.934400 {"type":"join","timestamp":1585581470.9343884,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"xylanDiscord[m]","nickname":"xylanDiscord[m]","username":"disco9407","name":"@_discord_503632011416567823:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gtgqpjgwsxmugode"},"content":null,"modes":[]}
2020-03-30 15:18:08.125500 {"type":"join","timestamp":1585581488.125489,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"SpicoliWhiteDisc","nickname":"SpicoliWhiteDisc","username":"disco8463","name":"@_discord_613371531992760321:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mlorexhxxjcxxitl"},"content":null,"modes":[]}
2020-03-30 15:18:10.902900 {"type":"join","timestamp":1585581490.9028587,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"denzukoDiscord[m","nickname":"denzukoDiscord[m","username":"disco6767","name":"@_discord_207961619538378762:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zuiflauqzfingqaz"},"content":null,"modes":[]}
2020-03-30 15:18:21.346200 {"type":"join","timestamp":1585581501.3461905,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"combrayDiscord[m","nickname":"combrayDiscord[m","username":"disco7102","name":"@_discord_522349531795292180:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yonbpqcxarkjipbh"},"content":null,"modes":[]}
2020-03-30 15:18:21.345400 {"type":"join","timestamp":1585581501.3454103,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Sm03leBr00tDisco","nickname":"Sm03leBr00tDisco","username":"disco7924","name":"@_discord_471030523964293120:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qnhoabmaimltnsto"},"content":null,"modes":[]}
2020-03-30 15:18:22.718700 {"type":"join","timestamp":1585581502.7187436,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ChubbyBoyDiscord","nickname":"ChubbyBoyDiscord","username":"disco9790","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-thxyqddtlfrdrqpo"},"content":null,"modes":[]}
2020-03-30 15:18:23.394300 {"type":"join","timestamp":1585581503.3943052,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"denzuko-at-workD","nickname":"denzuko-at-workD","username":"disco9606","name":"@_discord_564831190390145025:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wqicaxpuqpqkejlx"},"content":null,"modes":[]}
2020-03-30 15:18:23.455900 {"type":"join","timestamp":1585581503.4558866,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"BossMANDiscord[m","nickname":"BossMANDiscord[m","username":"disco7050","name":"@_discord_249750445864648704:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-egpfliogirmbaprz"},"content":null,"modes":[]}
2020-03-30 15:18:23.546700 {"type":"join","timestamp":1585581503.5466743,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"aphelionzDiscord","nickname":"aphelionzDiscord","username":"disco7015","name":"@_discord_512702525883940885:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-epmhyqutplwvhkpf"},"content":null,"modes":[]}
2020-03-30 15:18:23.633400 {"type":"join","timestamp":1585581503.633357,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RealSnazzy[m]","nickname":"RealSnazzy[m]","username":"disco6114","name":"@_discord_151411952701276160:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-mltkyfshvydethan"},"content":null,"modes":[]}
2020-03-30 15:18:24.103600 {"type":"join","timestamp":1585581504.103551,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"CathyLDiscord[m]","nickname":"CathyLDiscord[m]","username":"disco7651","name":"@_discord_582777281760722945:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-aaqocfcoidwuhgla"},"content":null,"modes":[]}
2020-03-30 15:18:24.203400 {"type":"join","timestamp":1585581504.2033827,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"circlesDiscord[m","nickname":"circlesDiscord[m","username":"disco8389","name":"@_discord_203666215502217216:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zkdvaikrmbsbqtld"},"content":null,"modes":[]}
2020-03-30 15:18:24.912400 {"type":"join","timestamp":1585581504.9123783,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"tttDiscord[m]","nickname":"tttDiscord[m]","username":"disco9791","name":null,"photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-ysxznkuxgxunxqnx"},"content":null,"modes":[]}
2020-03-30 15:18:39.063600 {"type":"join","timestamp":1585581519.063596,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RichardLittDisco","nickname":"RichardLittDisco","username":"disco7370","name":"@_discord_478226376068169753:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-jcvhbbnqgjdujmtx"},"content":null,"modes":[]}
2020-03-30 15:18:49.901700 {"type":"join","timestamp":1585581529.9016988,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"cardDiscord[m]","nickname":"cardDiscord[m]","username":"disco7209","name":"@_discord_82345670291238912:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gkqdlsevynkjijjl"},"content":null,"modes":[]}
2020-03-30 15:18:51.524600 {"type":"join","timestamp":1585581531.5246296,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"coryschwartzDisc","nickname":"coryschwartzDisc","username":"disco9458","name":"@_discord_343529926844219396:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-cudodysmddckcurg"},"content":null,"modes":[]}
2020-03-30 15:18:52.978600 {"type":"join","timestamp":1585581532.9786248,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"maparentDiscord[","nickname":"maparentDiscord[","username":"disco7253","name":"@_discord_542389000909094912:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-slhuiotmfhyzxhry"},"content":null,"modes":[]}
2020-03-30 15:18:58.514600 {"type":"join","timestamp":1585581538.5146472,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"te0dDiscord[m]","nickname":"te0dDiscord[m]","username":"disco7257","name":"@_discord_512699435071832114:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-emhvpbehwpibkazr"},"content":null,"modes":[]}
2020-03-30 15:18:59.789900 {"type":"join","timestamp":1585581539.789882,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"rittme[m]","nickname":"rittme[m]","username":"disco6283","name":"@_discord_471204372613693440:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-odxunftgaatvabxi"},"content":null,"modes":[]}
2020-03-30 15:19:01.815100 {"type":"join","timestamp":1585581541.815054,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"KinnardDiscord[7","nickname":"KinnardDiscord[7","username":"disco7173","name":"@_discord_415567520913686539:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-hqvlvijvjkrunfgd"},"content":null,"modes":[]}
2020-03-30 15:19:05.017200 {"type":"join","timestamp":1585581545.0172412,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"anthony-albertor","nickname":"anthony-albertor","username":"disco7825","name":"@_discord_513851433980919811:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-rkbevbuuhxvsfhka"},"content":null,"modes":[]}
2020-03-30 15:19:06.232300 {"type":"join","timestamp":1585581546.2322705,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JayWelsh0845[m]","nickname":"JayWelsh0845[m]","username":"disco7042","name":"@_discord_223439370558898176:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dwdwpliwhfjlggrf"},"content":null,"modes":[]}
2020-03-30 15:19:09.809700 {"type":"join","timestamp":1585581549.8096673,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"RDeckardDiscord4","nickname":"RDeckardDiscord4","username":"disco7245","name":"@_discord_555864823762780170:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dqsbscybnwrncjgg"},"content":null,"modes":[]}
2020-03-30 15:19:09.862200 {"type":"join","timestamp":1585581549.8621817,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"william_shakesDi","nickname":"william_shakesDi","username":"disco7389","name":"@_discord_151577783942774790:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-vzvqtoqsqgcdmsfs"},"content":null,"modes":[]}
2020-03-30 15:19:15.828200 {"type":"join","timestamp":1585581555.8282073,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"NastyEbilPiwateD","nickname":"NastyEbilPiwateD","username":"disco7144","name":"@_discord_207233900995543041:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-wcyiilgpkavznvpf"},"content":null,"modes":[]}
2020-03-30 15:19:18.101500 {"type":"join","timestamp":1585581558.101529,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"grvhiDiscord[m]","nickname":"grvhiDiscord[m]","username":"disco7151","name":"@_discord_508305436030664724:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-qmtejlhenblwljup"},"content":null,"modes":[]}
2020-03-30 15:19:18.843500 {"type":"join","timestamp":1585581558.8435123,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"AlekseyDiscord[m","nickname":"AlekseyDiscord[m","username":"disco7814","name":"@_discord_487263625841737738:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-gtmreuvrxgqirkxw"},"content":null,"modes":[]}
2020-03-30 15:19:35.797700 {"type":"join","timestamp":1585581575.797743,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"ZipperSKDiscord4","nickname":"ZipperSKDiscord4","username":"disco8214","name":"@_discord_632123093753528320:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-kxuicegjxnciouyx"},"content":null,"modes":[]}
2020-03-30 15:19:38.295000 {"type":"join","timestamp":1585581578.2949967,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Romaric[m]1","nickname":"Romaric[m]1","username":"disco6282","name":"@_discord_593337102884667412:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yxjlfpbxlioueqyh"},"content":null,"modes":[]}
2020-03-30 15:19:39.490100 {"type":"join","timestamp":1585581579.4900658,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"[tantek]","nickname":"[tantek]","username":"~slackuser","name":null,"photo":"http:\/\/tantek.com\/logo.jpg","url":"http:\/\/Tantek.com","tz":"America\/Los_Angeles","host":"chat.indieweb.org"},"content":null,"modes":[]}
2020-03-30 15:19:41.859000 {"type":"join","timestamp":1585581581.8589983,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"JohnnyMilkshakes","nickname":"JohnnyMilkshakes","username":"disco7092","name":"@_discord_400687334858686474:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-xtytxanhsrkjevyz"},"content":null,"modes":[]}
2020-03-30 15:19:41.927000 {"type":"join","timestamp":1585581581.9269557,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"terryHDiscord[m]","nickname":"terryHDiscord[m]","username":"disco8489","name":"@_discord_586273651532496896:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-aixgwvgcweqiqxgj"},"content":null,"modes":[]}
2020-03-30 15:19:41.918600 {"type":"join","timestamp":1585581581.918647,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"kanej[m]","nickname":"kanej[m]","username":"disco6538","name":"@_discord_483909468208365581:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-sulpemwroblgdmio"},"content":null,"modes":[]}
2020-03-30 15:19:44.073200 {"type":"join","timestamp":1585581584.0731661,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"distributedjoseD","nickname":"distributedjoseD","username":"disco9272","name":"@_discord_463692814320926720:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-dozfouhreeqtgkkp"},"content":null,"modes":[]}
2020-03-30 15:19:44.116200 {"type":"join","timestamp":1585581584.1162493,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Gorka[m]","nickname":"Gorka[m]","username":"disco6350","name":"@_discord_594418418392760320:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-eerelywjpxnbwqpe"},"content":null,"modes":[]}
2020-03-30 15:19:47.059800 {"type":"join","timestamp":1585581587.0598476,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"MesaDiscord[m]","nickname":"MesaDiscord[m]","username":"disco7186","name":"@_discord_574321990320652318:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zfiuelwxktjjzdmf"},"content":null,"modes":[]}
2020-03-30 15:19:54.939900 {"type":"join","timestamp":1585581594.9399006,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"drbh[m]","nickname":"drbh[m]","username":"disco6315","name":"@_discord_365938186477764638:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-pgzhhjwbojgoddzk"},"content":null,"modes":[]}
2020-03-30 15:20:11.694100 {"type":"join","timestamp":1585581611.6940768,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"Lolicon[m]","nickname":"Lolicon[m]","username":"disco5193","name":"@_discord_525958885693980673:getepona.com","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-zgvcnkbbpmssrtnp"},"content":null,"modes":[]}
2020-03-30 15:20:22.511300 {"type":"join","timestamp":1585581622.5113144,"network":"irc","server":"freenode","channel":{"uid":"#microformats","name":"#microformats"},"author":{"uid":"CyOp0x00Discord[","nickname":"CyOp0x00Discord[","username":"disco9455","name":"@_discord_408306212179017739:permaweb.io","photo":null,"url":null,"tz":null,"host":"gateway\/shell\/matrix.org\/x-yiibubyyuthcpsvo"},"content":null,"modes":[]}
